日付け,終値,始値,高値,安値,変化率
20080403,1369.30,1365.70,1375.70,1358.70,0.0013
20080402,1367.50,1370.00,1378.00,1361.50,-0.002
20080401,1370.20,1326.40,1370.20,1326.40,0.0359
20080331,1322.70,1315.90,1328.50,1312.80,0.005699999999999999
20080328,1315.20,1327.00,1334.90,1313.00,-0.008
20080327,1325.80,1340.30,1345.60,1325.70,-0.011399999999999999
20080326,1341.10,1352.50,1352.50,1336.40,-0.0088
20080325,1353.00,1349.10,1357.50,1341.20,0.0023
20080324,1349.90,1330.30,1359.70,1330.30,0.015300000000000001
20080320,1329.50,1299.70,1330.70,1295.20,0.024
20080319,1298.40,1331.00,1341.50,1298.40,-0.024300000000000002
20080318,1330.70,1277.20,1330.70,1277.20,0.0424
20080317,1276.60,1283.20,1287.50,1257.00,-0.0089
20080314,1288.10,1316.00,1321.50,1274.90,-0.0208
20080313,1315.50,1305.30,1321.70,1282.10,0.0051
20080312,1308.80,1321.10,1333.30,1307.90,-0.009000000000000001
20080311,1320.70,1274.40,1320.70,1274.40,0.0371
20080310,1273.40,1293.20,1295.00,1272.70,-0.0155
20080307,1293.40,1301.50,1313.20,1282.40,-0.0084
20080306,1304.30,1332.20,1332.20,1303.40,-0.022000000000000002
20080305,1333.70,1327.70,1344.20,1320.20,0.0052
20080304,1326.80,1329.60,1331.00,1307.40,-0.0034000000000000002
20080303,1331.30,1330.50,1335.10,1320.00,0.0005
20080229,1330.60,1364.10,1364.10,1325.40,-0.0271
20080228,1367.70,1378.20,1378.20,1363.20,-0.0089
20080227,1380.00,1379.00,1388.30,1372.00,-0.0009
20080226,1381.30,1371.80,1387.30,1363.30,0.0069
20080225,1371.80,1352.80,1374.40,1346.00,0.0138
20080222,1353.10,1344.20,1354.30,1327.00,0.0079
20080221,1342.50,1362.20,1367.90,1339.30,-0.0129
20080220,1360.00,1348.40,1363.70,1336.50,0.0083
20080219,1348.80,1355.90,1367.30,1345.00,-0.0009
20080215,1350.00,1347.50,1350.00,1338.10,0.0008
20080214,1348.90,1367.30,1368.20,1347.30,-0.0134
20080213,1367.20,1353.10,1369.20,1350.80,0.013600000000000001
20080212,1348.90,1340.50,1362.10,1339.40,0.0073
20080211,1339.10,1331.90,1341.40,1320.30,0.0059
20080208,1331.30,1336.90,1341.20,1321.10,-0.0042
20080207,1336.90,1324.00,1347.20,1316.80,0.0078000000000000005
20080206,1326.50,1339.50,1352.00,1324.30,-0.0076
20080205,1336.60,1380.30,1380.30,1336.60,-0.032
20080204,1380.80,1395.40,1395.40,1379.70,-0.0105
20080201,1395.40,1378.60,1396.00,1375.90,0.0123
20080131,1378.50,1352.00,1385.60,1334.10,0.0167
20080130,1355.80,1362.20,1385.90,1353.00,-0.0048
20080129,1362.30,1355.90,1364.90,1350.20,0.0060999999999999995
20080128,1354.00,1330.70,1354.00,1322.30,0.0176
20080125,1330.60,1357.30,1368.60,1327.50,-0.0159
20080124,1352.10,1340.10,1355.20,1334.30,0.0101
20080123,1338.60,1310.40,1339.10,1270.00,0.021400000000000002
20080122,1310.50,1312.90,1322.10,1274.30,-0.0111
20080118,1325.20,1333.90,1350.30,1312.50,-0.006
20080117,1333.20,1374.80,1377.70,1330.70,-0.0291
20080116,1373.20,1377.40,1392.00,1364.30,-0.005600000000000001
20080115,1381.00,1411.90,1411.90,1380.60,-0.024900000000000002
20080114,1416.20,1402.90,1417.90,1402.90,0.0108
20080111,1401.00,1419.90,1419.90,1394.80,-0.013600000000000001
20080110,1420.30,1406.80,1429.10,1395.30,0.0079
20080109,1409.10,1390.20,1409.20,1378.70,0.013600000000000001
20080108,1390.20,1415.70,1430.30,1388.30,-0.0184
20080107,1416.20,1414.10,1423.90,1403.50,0.0033
20080104,1411.60,1444.00,1444.00,1411.20,-0.0246
20080103,1447.20,1447.50,1456.80,1443.70,0.0
20080102,1447.20,1468.00,1471.80,1442.10,-0.0144
20071231,1468.40,1475.20,1475.80,1465.10,-0.0068000000000000005
20071228,1478.50,1479.80,1488.00,1471.70,0.0014000000000000002
20071227,1476.40,1495.00,1495.00,1475.90,-0.014199999999999999
20071226,1497.70,1495.10,1498.80,1488.20,0.0008
20071224,1496.50,1484.50,1497.60,1484.50,0.008100000000000001
20071221,1484.50,1463.20,1485.40,1463.20,0.0167
20071220,1460.10,1456.40,1461.50,1447.20,0.0049
20071219,1453.00,1454.70,1464.40,1445.30,-0.0014000000000000002
20071218,1455.00,1445.90,1460.20,1435.70,0.0063
20071217,1445.90,1465.00,1465.00,1445.40,-0.0151
20071214,1468.00,1486.20,1486.70,1467.80,-0.0137
20071213,1488.40,1483.30,1489.40,1469.20,0.0012
20071212,1486.60,1487.60,1512.00,1468.20,0.006
20071211,1477.70,1516.70,1523.60,1476.00,-0.0253
20071210,1516.00,1505.10,1518.30,1505.00,0.0075
20071207,1504.70,1508.60,1510.60,1502.70,-0.0017000000000000001
20071206,1507.30,1484.60,1508.00,1482.20,0.015
20071205,1485.00,1465.20,1486.10,1465.20,0.0152
20071204,1462.80,1471.30,1471.30,1460.70,-0.006500000000000001
20071203,1472.40,1479.60,1481.20,1470.10,-0.0059
20071130,1481.10,1471.80,1488.90,1470.90,0.0078000000000000005
20071129,1469.70,1467.40,1473.80,1458.40,0.0005
20071128,1469.00,1433.00,1471.60,1433.00,0.0286
20071127,1428.20,1409.60,1429.50,1407.40,0.0149
20071126,1407.20,1440.70,1446.10,1406.10,-0.0233
20071123,1440.70,1417.60,1440.90,1417.60,0.0169
20071121,1416.80,1434.70,1436.40,1415.60,-0.0159
20071120,1439.70,1434.50,1452.60,1419.30,0.0045000000000000005
20071119,1433.30,1456.70,1456.70,1430.40,-0.0174
20071116,1458.70,1453.10,1462.20,1444.00,0.0052
20071115,1451.20,1468.00,1472.70,1443.50,-0.0132
20071114,1470.60,1483.40,1492.10,1466.50,-0.006999999999999999
20071113,1481.00,1441.30,1481.40,1441.30,0.028999999999999998
20071112,1439.20,1453.70,1464.90,1438.50,-0.01
20071109,1453.70,1467.60,1474.10,1448.50,-0.0143
20071108,1474.80,1475.30,1482.50,1450.30,-0.0005
20071107,1475.60,1515.50,1515.50,1475.00,-0.0294
20071106,1520.30,1505.30,1520.80,1499.10,0.012
20071105,1502.20,1505.60,1510.80,1490.00,-0.005
20071102,1509.70,1511.10,1513.20,1492.50,0.0009
20071101,1508.40,1545.80,1545.80,1506.70,-0.0265
20071031,1549.40,1532.20,1552.80,1529.40,0.012
20071030,1531.00,1539.40,1539.40,1529.50,-0.006500000000000001
20071029,1541.00,1536.90,1544.70,1536.40,0.0037
20071026,1535.30,1522.20,1535.50,1520.20,0.0138
20071025,1514.40,1516.20,1523.20,1500.50,-0.001
20071024,1515.90,1516.60,1517.20,1489.60,-0.0024
20071023,1519.60,1509.30,1520.00,1503.60,0.0088
20071022,1506.30,1497.80,1508.10,1490.40,0.0038
20071019,1500.60,1540.00,1540.00,1500.30,-0.0256
20071018,1540.10,1539.30,1542.80,1531.80,-0.0007000000000000001
20071017,1541.20,1544.40,1550.70,1526.00,0.0018
20071016,1538.50,1547.80,1547.80,1536.30,-0.0066
20071015,1548.70,1562.20,1564.70,1540.80,-0.0084
20071012,1561.80,1555.40,1563.00,1554.10,0.0048
20071011,1554.40,1564.70,1576.10,1546.70,-0.0052
20071010,1562.50,1565.00,1565.40,1555.50,-0.0017000000000000001
20071009,1565.20,1553.20,1565.30,1551.80,0.008100000000000001
20071008,1552.60,1556.50,1556.50,1549.00,-0.0032
20071005,1557.60,1543.80,1561.90,1543.80,0.0096
20071004,1542.80,1539.90,1544.00,1537.60,0.0021
20071003,1539.60,1545.80,1545.80,1536.30,-0.0045000000000000005
20071002,1546.60,1547.00,1548.00,1540.40,-0.0003
20071001,1547.00,1527.30,1549.00,1527.20,0.0132
20070928,1526.80,1531.20,1533.70,1522.00,-0.003
20070927,1531.40,1527.30,1532.50,1525.80,0.0039000000000000003
20070926,1525.40,1518.60,1529.40,1518.60,0.0054
20070925,1517.20,1516.30,1518.30,1507.10,-0.0003
20070924,1517.70,1525.80,1530.20,1516.20,-0.0053
20070921,1525.80,1518.80,1530.90,1518.80,0.0046
20070920,1518.80,1528.70,1529.10,1516.40,-0.0067
20070919,1529.00,1519.80,1538.70,1519.80,0.0060999999999999995
20070918,1519.80,1476.60,1519.90,1476.60,0.0292
20070917,1476.70,1484.20,1484.20,1471.80,-0.0051
20070914,1484.20,1484.00,1486.00,1473.20,0.0001
20070913,1484.00,1471.50,1489.60,1471.50,0.0084
20070912,1471.60,1471.10,1479.50,1465.80,0.0001
20070911,1471.50,1451.70,1472.50,1451.70,0.013600000000000001
20070910,1451.70,1453.50,1462.20,1439.30,-0.0012
20070907,1453.50,1478.50,1478.50,1449.10,-0.0169
20070906,1478.50,1472.00,1481.50,1467.40,0.0042
20070905,1472.30,1488.80,1488.80,1466.30,-0.0115
20070904,1489.40,1474.00,1496.40,1472.20,0.0104
20070831,1474.00,1457.60,1481.50,1457.60,0.0113
20070830,1457.60,1463.70,1468.40,1451.20,-0.0042
20070829,1463.80,1432.00,1463.80,1432.00,0.0219
20070828,1432.40,1466.70,1466.70,1432.00,-0.0235
20070827,1466.80,1479.40,1479.40,1466.00,-0.0085
20070824,1479.40,1462.30,1479.40,1460.50,0.0116
20070823,1462.50,1464.00,1472.10,1453.90,-0.0011
20070822,1464.10,1447.00,1464.90,1447.00,0.011699999999999999
20070821,1447.10,1445.50,1455.30,1439.80,0.0011
20070820,1445.50,1445.90,1451.80,1430.50,-0.0003
20070817,1445.90,1411.30,1450.30,1411.30,0.0245
20070816,1411.30,1406.60,1416.00,1370.60,0.0033
20070815,1406.70,1426.20,1440.80,1404.40,-0.0139
20070814,1426.50,1452.90,1456.70,1426.20,-0.0182
20070813,1452.90,1453.40,1466.30,1451.50,-0.0005
20070810,1453.60,1453.10,1462.00,1429.70,0.0003
20070809,1453.10,1497.20,1497.20,1453.10,-0.0296
20070808,1497.50,1476.20,1503.90,1476.20,0.0141
20070807,1476.70,1467.60,1488.30,1455.80,0.0060999999999999995
20070806,1467.70,1433.00,1467.70,1427.40,0.0241
20070803,1433.10,1472.20,1473.20,1432.80,-0.026600000000000002
20070802,1472.20,1465.50,1476.40,1460.60,0.0044
20070801,1465.80,1455.20,1468.40,1439.60,0.0072
20070731,1455.30,1473.90,1488.30,1454.20,-0.0126
20070730,1473.90,1458.90,1477.90,1454.30,0.0102
20070727,1459.00,1482.40,1488.50,1459.00,-0.016
20070726,1482.70,1518.10,1518.10,1465.30,-0.0233
20070725,1518.10,1511.00,1524.30,1503.70,0.004699999999999999
20070724,1511.00,1541.60,1541.60,1508.60,-0.019799999999999998
20070723,1541.60,1534.10,1547.20,1534.10,0.0049
20070720,1534.10,1553.20,1553.20,1529.20,-0.012199999999999999
20070719,1553.10,1546.10,1555.20,1546.10,0.0045000000000000005
20070718,1546.20,1549.20,1549.20,1533.70,-0.0021
20070717,1549.40,1549.50,1555.30,1547.70,-0.0001
20070716,1549.50,1552.50,1555.90,1546.70,-0.0019
20070713,1552.50,1547.70,1555.10,1544.80,0.0031
20070712,1547.70,1518.70,1547.90,1518.70,0.019
20070711,1518.80,1509.90,1519.30,1506.10,0.0058
20070710,1510.10,1531.80,1531.80,1510.00,-0.014199999999999999
20070709,1531.80,1530.40,1534.30,1527.50,0.0009
20070706,1530.40,1525.00,1532.40,1520.50,0.0033
20070705,1525.40,1524.90,1526.60,1517.70,0.0003
20070703,1524.90,1519.10,1526.00,1519.10,0.0036
20070702,1519.40,1504.70,1519.50,1504.70,0.010700000000000001
20070629,1503.30,1505.70,1517.50,1493.60,-0.0016
20070628,1505.70,1506.30,1514.80,1503.40,-0.0004
20070627,1506.30,1492.60,1506.80,1484.20,0.009000000000000001
20070626,1492.90,1497.70,1506.10,1490.50,-0.0032
20070625,1497.70,1502.60,1514.30,1492.70,-0.0033
20070622,1502.60,1522.20,1522.20,1500.70,-0.0129
20070621,1522.20,1512.50,1522.90,1504.80,0.0062
20070620,1512.80,1533.70,1537.30,1512.40,-0.013600000000000001
20070619,1533.70,1531.00,1535.80,1525.70,0.0018
20070618,1531.00,1532.90,1535.40,1529.30,-0.0012
20070615,1532.90,1525.50,1538.70,1525.50,0.006500000000000001
20070614,1523.00,1515.60,1526.50,1515.60,0.0048
20070613,1515.70,1492.70,1515.70,1492.70,0.0152
20070612,1493.00,1509.10,1511.30,1493.00,-0.010700000000000001
20070611,1509.10,1507.60,1515.50,1503.30,0.0009
20070608,1507.70,1490.70,1507.80,1487.40,0.011399999999999999
20070607,1490.70,1517.40,1517.40,1490.40,-0.0176
20070606,1517.40,1530.60,1530.60,1514.10,-0.0089
20070605,1531.00,1539.10,1539.10,1525.60,-0.0053
20070604,1539.20,1536.30,1540.50,1532.30,0.0019
20070601,1536.30,1530.60,1540.60,1530.60,0.0037
20070531,1530.60,1530.20,1535.60,1528.30,0.0003
20070530,1530.20,1517.60,1530.20,1510.10,0.008
20070529,1518.10,1515.50,1521.80,1512.00,0.0016
20070525,1515.70,1507.50,1517.40,1507.50,0.0054
20070524,1507.50,1522.10,1529.30,1505.20,-0.0097
20070523,1522.30,1524.10,1532.40,1521.90,-0.0012
20070522,1524.10,1525.10,1529.20,1522.00,-0.0007000000000000001
20070521,1525.10,1522.80,1529.90,1522.70,0.0015
20070518,1522.80,1512.70,1522.80,1512.70,0.0066
20070517,1512.80,1514.00,1517.10,1509.30,-0.0009
20070516,1514.10,1500.80,1514.20,1500.80,0.0086
20070515,1501.20,1503.10,1514.80,1500.40,-0.0013
20070514,1503.20,1505.80,1510.90,1498.30,-0.0017000000000000001
20070511,1505.80,1491.50,1506.20,1491.50,0.0096
20070510,1491.50,1512.30,1512.30,1491.40,-0.0139
20070509,1512.60,1507.30,1513.80,1503.80,0.0032
20070508,1507.70,1509.40,1509.40,1500.70,-0.0012
20070507,1509.50,1505.60,1511.00,1505.50,0.0026
20070504,1505.60,1502.30,1510.30,1501.80,0.0021
20070503,1502.40,1495.60,1503.30,1495.60,0.0043
20070502,1495.90,1486.10,1499.10,1486.10,0.006500000000000001
20070501,1486.30,1482.40,1487.30,1476.70,0.0026
20070430,1482.40,1494.10,1497.20,1482.30,-0.0078000000000000005
20070427,1494.10,1494.20,1497.30,1488.70,-0.0001
20070426,1494.20,1495.30,1498.00,1491.20,-0.0008
20070425,1495.40,1480.30,1496.60,1480.30,0.0101
20070424,1480.40,1480.90,1483.80,1473.70,-0.0003
20070423,1480.90,1484.30,1487.30,1480.20,-0.0023
20070420,1484.30,1470.70,1484.70,1470.70,0.0092
20070419,1470.70,1472.50,1474.20,1464.50,-0.0012
20070418,1472.50,1471.50,1476.60,1466.40,0.0007000000000000001
20070417,1471.50,1468.50,1474.30,1467.20,0.002
20070416,1468.50,1452.80,1468.60,1452.80,0.0108
20070413,1452.80,1447.80,1453.10,1444.20,0.0034999999999999996
20070412,1447.80,1438.90,1448.00,1433.90,0.0062
20070411,1438.90,1448.20,1448.40,1436.20,-0.0066
20070410,1448.40,1444.60,1448.70,1444.00,0.0026
20070409,1444.60,1443.80,1448.10,1443.30,0.0006
20070405,1443.80,1438.90,1444.90,1436.70,0.0031
20070404,1439.40,1437.80,1440.20,1435.10,0.0011
20070403,1437.80,1424.30,1440.60,1424.30,0.009300000000000001
20070402,1424.50,1420.80,1425.50,1416.40,0.0025
20070330,1420.90,1422.50,1429.20,1408.90,-0.0011
20070329,1422.50,1417.20,1426.20,1413.30,0.0037
20070328,1417.20,1428.30,1428.30,1414.10,-0.008
20070327,1428.60,1437.50,1437.50,1425.50,-0.0062
20070326,1437.50,1436.10,1437.70,1423.30,0.001
20070323,1436.10,1434.50,1438.90,1433.20,0.0011
20070322,1434.50,1435.00,1437.70,1429.90,-0.0003
20070321,1435.00,1410.90,1437.80,1409.80,0.0171
20070320,1410.90,1402.00,1411.50,1400.70,0.0063
20070319,1402.10,1387.00,1403.20,1387.00,0.0109
20070316,1387.00,1392.30,1397.50,1383.60,-0.0038
20070315,1392.30,1387.10,1395.70,1385.20,0.0037
20070314,1387.20,1377.90,1388.10,1364.00,0.0067
20070313,1378.00,1406.20,1406.20,1377.70,-0.0203
20070312,1406.60,1402.80,1409.30,1398.40,0.0027
20070309,1402.80,1401.90,1410.20,1397.30,0.0006
20070308,1401.90,1391.90,1407.90,1391.90,0.0070999999999999995
20070307,1392.00,1395.00,1401.20,1390.60,-0.0024
20070306,1395.40,1374.10,1397.90,1374.10,0.0155
20070305,1374.10,1387.10,1391.90,1374.00,-0.009399999999999999
20070302,1387.20,1403.20,1403.40,1386.90,-0.011399999999999999
20070301,1403.20,1406.80,1409.50,1380.90,-0.0026
20070228,1406.80,1398.60,1415.90,1396.70,0.005600000000000001
20070227,1399.00,1449.20,1449.20,1389.40,-0.0348
20070226,1449.40,1451.00,1457.00,1445.50,-0.0012
20070223,1451.20,1456.20,1456.20,1448.40,-0.0036
20070222,1456.40,1457.30,1461.60,1450.50,-0.0008
20070221,1457.60,1459.60,1459.60,1452.00,-0.0014000000000000002
20070220,1459.70,1455.50,1460.50,1449.20,0.0029
20070216,1455.50,1456.80,1456.80,1451.60,-0.0009
20070215,1456.80,1455.20,1458.00,1453.20,0.001
20070214,1455.30,1443.90,1457.70,1443.90,0.0076
20070213,1444.30,1433.20,1444.40,1433.20,0.0076
20070212,1433.40,1438.00,1439.10,1431.40,-0.0033
20070209,1438.10,1448.20,1452.50,1433.40,-0.006999999999999999
20070208,1448.30,1450.00,1450.50,1442.80,-0.0012
20070207,1450.00,1447.40,1453.00,1446.40,0.0014000000000000002
20070206,1448.00,1447.00,1450.20,1443.40,0.0007000000000000001
20070205,1447.00,1448.30,1449.40,1443.80,-0.001
20070202,1448.40,1445.90,1449.30,1444.50,0.0017000000000000001
20070201,1445.90,1437.90,1446.60,1437.90,0.0054
20070131,1438.20,1428.70,1441.60,1424.80,0.0066
20070130,1428.80,1420.60,1428.80,1420.60,0.0058
20070129,1420.60,1422.00,1426.90,1418.50,-0.0011
20070126,1422.20,1423.90,1427.30,1417.00,-0.0012
20070125,1423.90,1440.10,1440.70,1422.30,-0.011200000000000002
20070124,1440.10,1428.00,1440.10,1428.00,0.0085
20070123,1428.00,1423.00,1431.30,1421.70,0.0034999999999999996
20070122,1423.00,1430.50,1431.40,1420.40,-0.0052
20070119,1430.50,1426.30,1431.60,1425.20,0.0029
20070118,1426.40,1430.60,1433.30,1424.20,-0.0029
20070117,1430.60,1431.80,1435.30,1428.60,-0.0009
20070116,1431.90,1430.70,1433.90,1428.60,0.0008
20070112,1430.70,1423.80,1431.20,1422.60,0.0048
20070111,1423.80,1414.80,1427.10,1414.80,0.0064
20070110,1414.80,1411.90,1416.00,1404.30,0.0019
20070109,1412.10,1412.80,1415.60,1405.40,-0.0005
20070108,1412.80,1409.30,1415.00,1404.00,0.0022
20070105,1409.70,1418.30,1418.30,1405.80,-0.0060999999999999995
20070104,1418.30,1416.60,1421.80,1408.20,0.0012
20070103,1416.60,1418.00,1429.40,1407.90,-0.0012
20061229,1418.30,1424.70,1427.00,1416.70,-0.0045000000000000005
20061228,1424.70,1426.80,1427.30,1422.00,-0.0015
20061227,1426.80,1416.60,1427.70,1416.60,0.006999999999999999
20061226,1416.90,1410.80,1417.90,1410.50,0.0043
20061222,1410.80,1418.10,1418.80,1410.30,-0.0053
20061221,1418.30,1423.20,1426.40,1415.90,-0.0037
20061220,1423.50,1425.50,1429.00,1423.50,-0.0014000000000000002
20061219,1425.50,1422.40,1428.30,1414.90,0.0021
20061218,1422.50,1427.10,1431.80,1420.70,-0.0032
20061215,1427.10,1425.50,1431.60,1425.50,0.0011
20061214,1425.50,1413.20,1427.20,1413.20,0.0087
20061213,1413.20,1411.30,1416.60,1411.00,0.0011
20061212,1411.60,1413.00,1413.80,1404.80,-0.001
20061211,1413.00,1409.80,1415.60,1408.60,0.0023
20061208,1409.80,1407.30,1414.10,1403.70,0.0018
20061207,1407.30,1412.90,1418.30,1406.80,-0.004
20061206,1412.90,1414.40,1415.90,1411.00,-0.0013
20061205,1414.80,1409.10,1415.30,1408.80,0.004
20061204,1409.10,1396.70,1411.20,1396.70,0.0089
20061201,1396.70,1400.60,1402.50,1385.90,-0.0028000000000000004
20061130,1400.60,1399.50,1406.30,1393.80,0.0008
20061129,1399.50,1386.10,1401.10,1386.10,0.0092
20061128,1386.70,1381.60,1387.90,1377.80,0.0034999999999999996
20061127,1381.90,1401.00,1401.00,1381.40,-0.013600000000000001
20061124,1401.00,1405.90,1405.90,1399.20,-0.0036
20061122,1406.10,1402.70,1407.90,1402.30,0.0024
20061121,1402.80,1400.40,1403.50,1400.00,0.0016
20061120,1400.50,1401.20,1404.40,1397.80,-0.0005
20061117,1401.20,1399.80,1401.20,1394.50,0.001
20061116,1399.80,1396.50,1403.80,1396.50,0.0023
20061115,1396.60,1392.90,1401.30,1392.10,0.0024
20061114,1393.20,1384.40,1394.50,1379.10,0.0064
20061113,1384.40,1380.60,1387.60,1378.80,0.0025
20061110,1380.90,1378.30,1381.00,1375.60,0.0019
20061109,1378.30,1385.40,1388.90,1377.30,-0.0053
20061108,1385.70,1382.50,1388.60,1376.30,0.0021
20061107,1382.80,1379.80,1388.20,1379.20,0.0022
20061106,1379.80,1364.30,1381.40,1364.30,0.011399999999999999
20061103,1364.30,1367.30,1371.70,1361.00,-0.0022
20061102,1367.30,1367.40,1368.40,1362.20,-0.0004
20061101,1367.80,1377.80,1382.00,1366.30,-0.0073
20061031,1377.90,1377.90,1381.20,1372.20,0.0
20061030,1377.90,1377.30,1381.20,1373.50,0.0004
20061027,1377.30,1388.90,1388.90,1375.80,-0.0085
20061026,1389.10,1382.20,1389.50,1379.50,0.005
20061025,1382.20,1377.40,1383.60,1376.00,0.0034999999999999996
20061024,1377.40,1377.00,1377.80,1372.40,0.0003
20061023,1377.00,1368.60,1377.40,1363.90,0.0060999999999999995
20061020,1368.60,1366.90,1368.70,1362.10,0.0012
20061019,1367.00,1366.00,1368.10,1362.10,0.0007000000000000001
20061018,1366.00,1363.90,1372.90,1361.00,0.0015
20061017,1364.00,1369.00,1369.00,1356.90,-0.0037
20061016,1369.00,1365.60,1370.20,1364.50,0.0025
20061013,1365.60,1362.80,1366.60,1360.50,0.0021
20061012,1362.80,1349.90,1363.80,1349.90,0.0095
20061011,1350.00,1353.30,1354.00,1343.60,-0.0025
20061010,1353.40,1350.60,1354.20,1348.60,0.002
20061009,1350.70,1349.60,1352.70,1346.50,0.0008
20061006,1349.60,1353.20,1353.20,1344.20,-0.0027
20061005,1353.20,1349.80,1353.80,1347.80,0.0022
20061004,1350.20,1333.80,1350.20,1331.50,0.0121
20061003,1334.10,1331.30,1338.30,1327.10,0.0021
20061002,1331.30,1335.80,1338.50,1330.30,-0.0034000000000000002
20060929,1335.80,1339.20,1339.90,1335.60,-0.0025
20060928,1339.20,1336.60,1340.30,1333.80,0.0019
20060927,1336.60,1336.10,1340.10,1333.50,0.0002
20060926,1336.30,1326.30,1336.60,1325.30,0.0075
20060925,1326.40,1314.80,1329.30,1311.60,0.0088
20060922,1314.80,1318.00,1318.00,1310.90,-0.0024
20060921,1318.00,1324.90,1328.20,1315.50,-0.0054
20060920,1325.20,1318.30,1328.50,1318.30,0.0052
20060919,1318.30,1321.20,1322.00,1312.20,-0.0022
20060918,1321.20,1319.80,1324.90,1318.20,0.001
20060915,1319.90,1316.30,1324.70,1316.30,0.0027
20060914,1316.30,1318.00,1318.00,1313.20,-0.0014000000000000002
20060913,1318.10,1312.70,1319.90,1311.10,0.0038
20060912,1313.10,1299.50,1314.30,1299.50,0.0105
20060911,1299.50,1298.90,1302.40,1290.90,0.0005
20060908,1298.90,1294.00,1300.10,1294.00,0.0038
20060907,1294.00,1300.20,1301.20,1292.10,-0.0048
20060906,1300.30,1313.00,1313.00,1299.30,-0.0098
20060905,1313.20,1310.90,1314.70,1308.80,0.0017000000000000001
20060901,1311.00,1303.80,1312.00,1303.80,0.0055000000000000005
20060831,1303.80,1304.20,1306.10,1302.50,-0.0004
20060830,1304.30,1303.70,1306.70,1302.20,0.0
20060829,1304.30,1301.60,1305.00,1295.30,0.0019
20060828,1301.80,1295.10,1305.00,1294.00,0.0052
20060825,1295.10,1295.90,1298.90,1292.40,-0.0008
20060824,1296.10,1293.00,1297.20,1291.40,0.0024
20060823,1293.00,1298.70,1301.50,1289.50,-0.0045000000000000005
20060822,1298.80,1297.50,1302.50,1294.40,0.001
20060821,1297.50,1302.30,1302.30,1295.50,-0.0037
20060818,1302.30,1297.50,1302.30,1293.60,0.0037
20060817,1297.50,1295.40,1300.80,1292.70,0.0016
20060816,1295.40,1285.30,1296.20,1285.30,0.0076
20060815,1285.60,1268.20,1286.20,1268.20,0.0137
20060814,1268.20,1266.70,1278.90,1266.70,0.0012
20060811,1266.70,1271.60,1271.60,1262.10,-0.004
20060810,1271.80,1265.70,1272.50,1261.30,0.0046
20060809,1266.00,1271.10,1283.70,1264.70,-0.0043
20060808,1271.50,1275.70,1282.80,1268.40,-0.0034000000000000002
20060807,1275.80,1279.30,1279.30,1273.00,-0.0028000000000000004
20060804,1279.40,1280.30,1292.90,1273.80,-0.0007000000000000001
20060803,1280.30,1278.20,1284.00,1271.20,0.0014000000000000002
20060802,1278.50,1270.70,1283.40,1270.70,0.006
20060801,1270.90,1278.50,1278.70,1265.70,-0.0045000000000000005
20060731,1276.70,1278.50,1278.70,1274.30,-0.0014000000000000002
20060728,1278.50,1263.20,1280.40,1263.20,0.0121
20060727,1263.20,1268.20,1275.80,1261.90,-0.0040999999999999995
20060726,1268.40,1268.90,1273.90,1261.90,-0.0004
20060725,1268.90,1260.90,1272.40,1257.20,0.0063
20060724,1260.90,1240.20,1262.50,1240.20,0.0166
20060721,1240.30,1249.10,1251.00,1238.70,-0.006999999999999999
20060720,1249.10,1259.80,1262.60,1249.10,-0.0085
20060719,1259.80,1236.70,1261.80,1236.70,0.018500000000000003
20060718,1236.90,1234.50,1239.90,1224.50,0.0019
20060717,1234.50,1236.20,1240.10,1231.50,-0.0014000000000000002
20060714,1236.20,1242.30,1242.70,1228.50,-0.0049
20060713,1242.30,1258.60,1258.60,1241.40,-0.013000000000000001
20060712,1258.60,1272.40,1273.30,1257.30,-0.0109
20060711,1272.50,1267.30,1273.60,1259.70,0.0040999999999999995
20060710,1267.30,1265.50,1274.10,1264.50,0.0014000000000000002
20060707,1265.50,1274.10,1275.40,1263.10,-0.0067
20060706,1274.10,1270.60,1278.30,1270.60,0.0025
20060705,1270.90,1280.00,1280.00,1265.90,-0.0073
20060703,1280.20,1270.10,1280.40,1270.10,0.0079
20060630,1270.20,1272.90,1276.30,1270.20,-0.0021
20060629,1272.90,1245.90,1272.90,1245.90,0.0216
20060628,1246.00,1239.00,1247.10,1237.60,0.0055000000000000005
20060627,1239.20,1250.50,1253.40,1238.90,-0.0091
20060626,1250.60,1244.50,1250.90,1243.70,0.0049
20060623,1244.50,1245.60,1253.10,1241.40,-0.0009
20060622,1245.60,1251.90,1251.90,1241.50,-0.0053
20060621,1252.20,1240.10,1258.00,1240.10,0.0098
20060620,1240.10,1240.10,1249.00,1238.90,0.0
20060619,1240.10,1251.50,1255.90,1237.20,-0.0091
20060616,1251.50,1256.20,1256.30,1246.30,-0.0037
20060615,1256.20,1230.00,1258.60,1230.00,0.0213
20060614,1230.00,1223.70,1231.50,1219.30,0.0051
20060613,1223.70,1236.10,1243.40,1222.50,-0.0103
20060612,1236.40,1252.30,1255.20,1236.20,-0.0127
20060609,1252.30,1257.90,1262.60,1250.00,-0.0045000000000000005
20060608,1257.90,1256.10,1259.80,1235.20,0.0014000000000000002
20060607,1256.20,1263.60,1272.50,1255.80,-0.006
20060606,1263.80,1265.20,1269.90,1254.50,-0.0012
